#Localisations that are probably not used in-game anymore;;;;;;;;;;;;;;
#Kept as redundancy and in order to find misnamed/-spelled keys;;;;;;;;;;;;;;
#events;;;;;;;;;;;;;;
WUR_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;;;;;;;;;;
WUR_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;;;;;;;;;;
WUR_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;;;;;;;;;;
WUR_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;;;;;;;;;;
WUR_anarcho_liberal;Radical Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;;;;;;;;;;
WUR_communist;Communist Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;;;;;;;;;;
WUR_fascist;NSDP;NSDP;NSDP;;;;;;;;;;;
ZAN_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
ZAN_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
ZAN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
ZAN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
ZAN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
ZAN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
ZAN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
ZUL_conservative;Royal Faction;Faction royale;Königsfraktion;;;;;;;;;;;
ZUL_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;;;;;;;;;;
ZUL_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;;;;;;;;;;
ZUL_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;;;;;;;;;;
ZUL_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;;;;;;;;;;
ZUL_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;;;;;;;;;;
ZUL_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;;;;;;;;;;
#states;;;;;;;;;;;;;;
USA_1;Alaska;Alaska;Alaska;;;;;;;;;;;
USA_78;Washington;Washington;Washington;;;;;;;;;;;
USA_81;Oregon;Oregon;Oregon;;;;;;;;;;;
USA_91;Idaho;Idaho;Idaho;;;;;;;;;;;
USA_106;Colorado;Colorado;Colorado;;;;;;;;;;;
USA_111;Wyoming;Wyoming;Wyoming;;;;;;;;;;;
USA_116;Montana;Montana;Montana;;;;;;;;;;;
USA_118;North Dakota;Dakota du Nord;North Dakota;;;;;;;;;;;
USA_121;South Dakota;Dakota du Sud;South Dakota;;;;;;;;;;;
USA_124;Nebraska;Nebraska;Nebraska;;;;;;;;;;;
USA_126;Kansas;Kansas;Kansas;;;;;;;;;;;
USA_129;Oklahoma;Oklahoma;Oklahoma;;;;;;;;;;;
USA_139;Louisiana;Louisiane;Louisiana;;;;;;;;;;;
USA_144;Arkansas;Arkansas;Arkansas;;;;;;;;;;;
USA_148;Missouri;Missouri;Missouri;;;;;;;;;;;
USA_151;Iowa;Iowa;Iowa;;;;;;;;;;;
USA_158;Minnesota;Minnesota;Minnesota;;;;;;;;;;;
USA_162;Wisconsin;Wisconsin;Wisconsin;;;;;;;;;;;
USA_168;Illinois;Illinois;Illinois;;;;;;;;;;;
USA_170;Indiana;Indiana;Indiana;;;;;;;;;;;
USA_176;Michigan;Michigan;Michigan;;;;;;;;;;;
USA_178;Ohio;Ohio;Ohio;;;;;;;;;;;
USA_185;Kentucky;Kentucky;Kentucky;;;;;;;;;;;
USA_188;Tennessee;Tennessee;Tennessee;;;;;;;;;;;
USA_194;Mississippi;Mississippi;Mississippi;;;;;;;;;;;
USA_196;Alabama;Alabama;Alabama;;;;;;;;;;;
USA_200;Florida;Floride;Florida;;;;;;;;;;;
USA_201;Georgia;Géorgie;Georgien;;;;;;;;;;;
USA_211;Virginia;Virginie;Virginia;;;;;;;;;;;
USA_223;Pennsylvania;Pennsylvanie;Pennsylvania;;;;;;;;;;;
USA_231;New Jersey;New Jersey;New Jersey;;;;;;;;;;;
USA_232;New York;New York;New York;;;;;;;;;;;
USA_243;Massachusetts;Massachusetts;Massachusetts;;;;;;;;;;;
USA_247;New England;Nelle-Angleterre;New England;;;;;;;;;;;
USA_2556;North Carolina;Caroline du Nord;North Carolina;;;;;;;;;;;
ENG_6;Yukon Territory;Territoire du Yukon;Yukon Territory;;;;;;;;;;;
ENG_9;Northwest Territories;Territoires du N-O;Northwest Territories;;;;;;;;;;;
ENG_13;British Columbia;Colombie britannique;British Columbia;;;;;;;;;;;
ENG_22;Alberta;Alberta;Alberta;;;;;;;;;;;
ENG_30;Saskatchewan;Saskatchewan;Saskatchewan;;;;;;;;;;;
ENG_36;Manitoba;Manitoba;Manitoba;;;;;;;;;;;
ENG_44;Nunavut Territory;Nunavut;Nunavut Territory;;;;;;;;;;;
ENG_46;Ontario;Ontario;Ontario;;;;;;;;;;;
ENG_58;Quebec;Québécois;Quebec;;;;;;;;;;;
ENG_74;Newfoundland;Terre-Neuve;Neufundland;;;;;;;;;;;
URU_2344;Uruguay;Uruguay;Uruguay;;;;;;;;;;;
ASG_2213;Hispaniola;Hispaniola;Hispaniola;;;;;;;;;;;
ENG_2468;New South Wales;Nouvelles-Galles du Sud;New South Wales;;;;;;;;;;;
ENG_2476;Victoria;Victoria;Victoria;;;;;;;;;;;
ENG_2483;Queensland;Queensland;Queensland;;;;;;;;;;;
ENG_2491;South Australia;Australie du Sud;South Australia;;;;;;;;;;;
ENG_2497;Western Australia;Australie occidentale;Western Australia;;;;;;;;;;;
ENG_2505;Northern Territory;Territoires du Nord;Northern Territory;;;;;;;;;;;
NET_1413;Java;Java;Java;;;;;;;;;;;
MEX_85;California;Californie;Kalifornien;;;;;;;;;;;
MEX_100;Arizona;Arizona;Arizona;;;;;;;;;;;
MEX_94;Nevada-Utah;Nevada-Utah;Nevada-Utah;;;;;;;;;;;
FRA_77;Saint Pierre and Miquelon;Saint-Pierre-et-Miquelon ;Saint Pierre und Miquelon;;;;;;;;;;;
RUS_366;Lappi;Lappi;Lappi;;;;;;;;;;;
AST_801;Polynesia;Polynésie;Polynesien;;;;;;;;;;;
AST_2535;Vanuatu;Vanuatu;Vanuatu;;;;;;;;;;;
RUS_1104;Baku;Baku;Baku;;;;;;;;;;;
CLM_2256;Valle del Cauca;Valle del Cauca;Valle del Cauca;;;;;;;;;;;
BRZ_2401;Amazonas;Amazone;Amazonas;;;;;;;;;;;
BRZ_2410;Maranhão;Maranhão;Maranhão;;;;;;;;;;;
BRZ_2427;Rio Grande do Norte;Rio Grande do Norte;Rio Grande do Norte;;;;;;;;;;;
BRZ_2428;Pernambuco;Pernambouc;Pernambuco;;;;;;;;;;;
BRZ_2439;Bahia;Bahia;Bahia;;;;;;;;;;;
BRZ_2416;Mato Grosso;Mato Grosso;Mato Grosso;;;;;;;;;;;
BRZ_2246;Minas Gerais;Minas Gerais;Minas Gerais;;;;;;;;;;;
BRZ_2447;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro;;;;;;;;;;;
BRZ_2306;São Paulo;São Paulo;São Paulo;;;;;;;;;;;
BRZ_2462;Paraná;Paraná;Paraná;;;;;;;;;;;
BRZ_2467;Rio Grande do Sul;Rio Grande do Sul;Rio Grande do Sul;;;;;;;;;;;
PRG_2338;Alto Paraguay;Alto Paraguay;Alto Paraguay;;;;;;;;;;;
PRG_2343;Bajo Paraguay;Bajo Paraguay;Bajo Paraguay;;;;;;;;;;;
BOL_2317;Santa Cruz;Santa Cruz;Santa Cruz;;;;;;;;;;;
CHL_2332;Araucania;Araucania;Araucania;;;;;;;;;;;
ARG_2393;Río Negro;Rio Negro;Río Negro;;;;;;;;;;;
ARG_2377;Chaco;Chaco;Chaco;;;;;;;;;;;
ARG_2384;La Pampa;Pampa;La Pampa;;;;;;;;;;;
ARG_2357;Corrientes;Corrientes;Corrientes;;;;;;;;;;;
ARG_2363;Santa Fe;Santa Fe;Santa Fe;;;;;;;;;;;
ARG_2355;Buenos Aires;Buenos Aires;Buenos Aires;;;;;;;;;;;
ARG_2391;Patagonia Septentrional;Patagonie septentrionale;Patagonia Septentrional;;;;;;;;;;;
ARG_2398;Patagonia Meridional;Patagonie méridionale;Patagonia Meridional;;;;;;;;;;;
ENG_43;Nunavut;Nunavut;Nunavut;;;;;;;;;;;
ENG_68;New Brunswick;Nouveau-Brunswick;New Brunswick;;;;;;;;;;;
#traits;;;;;;;;;;;;;;
pragmatic;Pragmatic;Pragmatique;Pragmatisch;;;;;;;;;;;
disillusioned;Disillusioned;Désabusé;Desillusioniert;;;;;;;;;;;
humanitarian;Humanitarian;Humanitaire;Humanitäre;;;;;;;;;;;
lazy;Lazy;Paresseux;Faul;;;;;;;;;;;
gregarious;Gregarious;Grégaire;Gesellig;;;;;;;;;;;
gambler;Gambler;Parieur;Spieler;;;;;;;;;;;
amateur_surveyor;Surveyor;Surveyor;Surveyor;;;;;;;;;;;
tyrant;Tyrant;Tyran;Tyrann;;;;;;;;;;;
quixotic;Quixotic;Quixotic;Quixotic;;;;;;;;;;;
neurotic;Neurotic;Névrosé;Neurotiker;;;;;;;;;;;
machiavellian;Machiavellian;Machiavellian;Machiavellian;;;;;;;;;;;
conscientious;Conscientious;Consciencieux;Gewissenhaft;;;;;;;;;;;
modest;Modest;Modeste;Bescheiden;;;;;;;;;;;
brave;Brave;Courageux;Tapfer;;;;;;;;;;;
medical_man;Medical Man;Médical Homme;Medizinisch Mann;;;;;;;;;;;
inventor;Inventor;Inventeur;Erfinder;;;;;;;;;;;
no_personality;No Personality;Aucune;Nichts;;;;;;;;;;;
active_p;Active;Actif;Aktiv;;;;;;;;;;;
au_fait;Au'fait;Au fait;Sicher;;;;;;;;;;;
apathetic;Apathetic;;;;;;;;;;;;;
audacious;Audacious;Audacieux;Kühn;;;;;;;;;;;
able;Able;Capable;Fähig;;;;;;;;;;;
aweless;Aweless;Casse-cou;Respektlos;;;;;;;;;;;
aggressive;Aggressive;Agressif;Aggressiv;;;;;;;;;;;
arrogant;Arrogant;Arrogant;Arrogant;;;;;;;;;;;
balanced_p;Balanced;Pondéré;Ausgewogen;;;;;;;;;;;
bigoted;Bigoted;Sectaire;Engstirnig;;;;;;;;;;;
brilliant;Brilliant;Brillant;Brilliant;;;;;;;;;;;
brutish;Brutish;Brutal;Brutal;;;;;;;;;;;
bold;Bold;Téméraire;Mutig;;;;;;;;;;;
brash;Brash;Impudent;Forsch;;;;;;;;;;;
ballsy;Ballsy;Valeureux;Forsch;;;;;;;;;;;
bastard;Bastard;Goujat;Bastard;;;;;;;;;;;
cautious;Cautious;Prudent;Vorsichtig;;;;;;;;;;;
coward;Coward;Couard;Kleinmütig;;;;;;;;;;;
chickenhearted;Chickenhearted;Poltron;Ängstlich;;;;;;;;;;;
craven;Craven;Veule;Mutlos;;;;;;;;;;;
competent;Competent;Compétent;Kompetent;;;;;;;;;;;
clever;Clever;Adroit;Clever;;;;;;;;;;;
careless;Careless;Négligent;Achtlos;;;;;;;;;;;
calm;Calm;Calme;Ruhig;;;;;;;;;;;
cool_minded;Coolminded;Serein;Bedachtsam;;;;;;;;;;;
careful;Careful;Attentif;Sorgsam;;;;;;;;;;;
cruel;Cruel;;;;;;;;;;;;;
choleric;Choleric;Colérique;Cholerisch;;;;;;;;;;;
charismatic;Charismatic;Charismatique;Charismatisch;;;;;;;;;;;
chivalrous;Chivalrous;Courtois;Ritterlich;;;;;;;;;;;
confident;Confident;Confiant;Sicher;;;;;;;;;;;
doughty;Doughty;Vaillant;Tapfer;;;;;;;;;;;
defiant;Defiant;Provocateur;Trotzig;;;;;;;;;;;
disciplined;Disciplined;Discipliné;Diszipliniert;;;;;;;;;;;
diligent;Diligent;;;;;;;;;;;;;
dauntless;Dauntless;Déterminé;Unverzagt;;;;;;;;;;;
daring;Daring;Hardi;Draufgängerisch;;;;;;;;;;;
disorderly;Disorderly;Désordonné;Unordentlich;;;;;;;;;;;
decisive;Decisive;;;;;;;;;;;;;
dumb;Dumb;;;;;;;;;;;;;
diplomatic;Diplomatic;Diplomate;Diplomatisch;;;;;;;;;;;
deeply_religious;Deeply Religious;Très croyant;Tief religiös;;;;;;;;;;;
expert;Expert;Expert;Experte;;;;;;;;;;;
energetic;Energetic;;;;;;;;;;;;;
efficient;Efficient;Efficace;Effizient;;;;;;;;;;;
emotional;Emotional;;;;;;;;;;;;;
earnest;Earnest;Sérieux;Ernsthaft;;;;;;;;;;;
fearless;Fearless;;;;;;;;;;;;;
forgiving;Forgiving;;;;;;;;;;;;;
fanatic;Fanatic;Fanatique;Fanatisch;;;;;;;;;;;
gallant;Gallant;Courageux;Galant;;;;;;;;;;;
glory_hound;Glory Hound;Ambitieux;Ruhmsüchtig;;;;;;;;;;;
genius;Genius;;;;;;;;;;;;;
gutsy;Gutsy;Brave;Waghalsig;;;;;;;;;;;
harsh;Harsh;Dur;Harsch;;;;;;;;;;;
hellbent;Hellbent;Acharné;Draufgänger;;;;;;;;;;;
heroic;Heroic;Héroïque;Heroisch;;;;;;;;;;;
irresponsible;Irresponsible;;;;;;;;;;;;;
imaginative;Imaginative;;;;;;;;;;;;;
indecisive;Indecisive;;;;;;;;;;;;;
inspiring;Inspiring;Stimulant;Inspirierend;;;;;;;;;;;
impetuous;Impetuous;Impétueux;Ungestüm;;;;;;;;;;;
implacable;Implacable;Implacable;Unerbittlich;;;;;;;;;;;
imperious;Imperious;Autoritaire;Herrisch;;;;;;;;;;;
irate;Irate;Furieux;Aufbrausend;;;;;;;;;;;
intuitive;Intuitive;Intuitif;Intuitiv;;;;;;;;;;;
impulsive;Impulsive;Impulsif;Impulsiv;;;;;;;;;;;
incapable;Incapable;Incapable;Unfähig;;;;;;;;;;;
indifferent;Indifferent;Indifférent;Gleichgültig;;;;;;;;;;;
intelligent;Intelligent;Intelligent;Intelligent;;;;;;;;;;;
inept;Inept;Inepte;Untauglich;;;;;;;;;;;
inefficient;Inefficient;Inefficace;Ineffizient;;;;;;;;;;;
keen;Keen;Enthousiaste;Gewitzt;;;;;;;;;;;
lilylivered;Lilylivered;Froussard;Feige;;;;;;;;;;;
lackluster;Lackluster;Terne;Lustlos;;;;;;;;;;;
merciless;Merciless;Impitoyable;Gnadenlos;;;;;;;;;;;
meticulous;Meticulous;Méticuleux;Genau;;;;;;;;;;;
manful;Manful;Ardent;Männlich;;;;;;;;;;;
madman;Madman;Fou;Irrer;;;;;;;;;;;
mediocre;Mediocre;Médiocre;Mittelmäßig;;;;;;;;;;;
maladroit;Maladroit;Maladroit;Unbeholfen;;;;;;;;;;;
openminded;Openminded;Ouvert d'esprit;Offen;;;;;;;;;;;
persistant;Persistant;Persévérant;Hartnäckig;;;;;;;;;;;
pompous;Pompous;;;;;;;;;;;;;
paranoid;Paranoid;;;;;;;;;;;;;
polite;Polite;Poli;Höflich;;;;;;;;;;;
pusillanimous;Pusillanimous;Pusillanime;Verzagt;;;;;;;;;;;
pisspoor;Pisspoor;Pitoyable;Arm;;;;;;;;;;;
perverse;Perverse;Entêté;Pervers;;;;;;;;;;;
resourceful;Resourceful;Ingénieux;Findig;;;;;;;;;;;
respectful;Respectful;;;;;;;;;;;;;
romantic;Romantic;Romantique;Romantisch;;;;;;;;;;;
relentless;Relentless;Implacable;Unbarmherzig;;;;;;;;;;;
reserved;Reserved;Réservé;Reserviert;;;;;;;;;;;
resolute;Resolute;Résolu;Resolut;;;;;;;;;;;
ruthless;Ruthless;;;;;;;;;;;;;
rebellious;Rebellious;;;;;;;;;;;;;
skilled;Skilled;Talentueux;Geschickt;;;;;;;;;;;
secretive;Secretive;;;;;;;;;;;;;
shrinking_violet;Shrinking Violet;Timoré;Mauerblümchen;;;;;;;;;;;
sinner;Sinner;;;;;;;;;;;;;
strange;Strange;Étrange;Merkwürdig;;;;;;;;;;;
stout;Stout;Solide;Beherzt;;;;;;;;;;;
soldierly;Soldierly;Militaire;Soldatisch;;;;;;;;;;;
spirited;Spirited;Fougueux;Sprühend;;;;;;;;;;;
stalwart;Stalwart;Robuste;Robust;;;;;;;;;;;
soft;Soft;Indolent;Weich;;;;;;;;;;;
spineless;Spineless;Mou;Rückgratlos;;;;;;;;;;;
stouthearted;Stouthearted;Intrépide;Beherzt;;;;;;;;;;;
steadfast;Steadfast;Inébranlable;Solide;;;;;;;;;;;
scared;Scared;Craintif;Verängstigt;;;;;;;;;;;
shirker;Shirker;Tire-au-flanc;Drückeberger;;;;;;;;;;;
smart_p;Smart;Habile;Schlau;;;;;;;;;;;
sharp;Sharp;Malin;Klug;;;;;;;;;;;
timid;Timid;Timide;Furchtsam;;;;;;;;;;;
tactful;Tactful;Délicat;Taktvoll;;;;;;;;;;;
unflinching;Unflinching;Opiniâtre;Entschlossen;;;;;;;;;;;
unruly;Unruly;Insoumis;Widerborstig;;;;;;;;;;;
undisciplined;Undisciplined;Indiscipliné;Undiszipliniert;;;;;;;;;;;
unforgiving;Unforgiving;;;;;;;;;;;;;
unmanly;Unmanly;Lâche;Unmännlich;;;;;;;;;;;
unsound;Unsound;Dangereux;Unzuverlässig;;;;;;;;;;;
vainglorious;Vainglorious;Vaniteux;Prahlerisch;;;;;;;;;;;
vicious;Vicious;Violent;Bösartig;;;;;;;;;;;
wrathful;Wrathful;Courroucé;Zornerfüllt;;;;;;;;;;;
wretched;Wretched;Misérable;Jämmerlich;;;;;;;;;;;
yellow;Yellow;Trouillard;Memme;;;;;;;;;;;
no_background;No Background;Aucun(e);Nichts;;;;;;;;;;;
ambitious_careerist;Ambitious Careerist;;;;;;;;;;;;;
architect;Architect;;;;;;;;;;;;;
armchair_general;Armchair General;Général de façade;Sesselgeneral;;;;;;;;;;;
artillerist;Artillerist;Artilleur;Artillerist;;;;;;;;;;;
amateur;Amateur;Amateur;Amateur;;;;;;;;;;;
aristocrat;Aristocrat;Aristocrate;Aristokrat;;;;;;;;;;;
adventurer;Adventurer;Aventurier;Abenteurer;;;;;;;;;;;
butcher;Butcher;Boucher;Schlächter;;;;;;;;;;;
bureaucrat_speed;Bureaucrat Speed;Vitesse de bureaucrate;Bürokratische Geschwindigkeit;;;;;;;;;;;
brownnoser;Brownnoser;Lèche-cul;Stiefellecker;;;;;;;;;;;
brilliant_strategist;Brilliant Strategist;;;;;;;;;;;;;
bootlicker;Bootlicker;Lèche-bottes;Speichellecker;;;;;;;;;;;
cavalry_school;Cavalry School;École de cavalerie;Kavallerieschule;;;;;;;;;;;
colonial_recruit;Colonial Recruit;;;;;;;;;;;;;
colonial_b;Colonial;Colonial;Kolonial;;;;;;;;;;;
cartographer;Cartographer;Cartographe;Kartograf;;;;;;;;;;;
clerk;Clerk;;;;;;;;;;;;;
cursed_luck;Cursed Luck;Malchanceux;Vom Pech verflucht;;;;;;;;;;;
corrupt;Corrupt;Corrompu;Korrupt;;;;;;;;;;;
clueless;Clueless;Ignorant;Ahnungslos;;;;;;;;;;;
debutante;Debutante;Débutant;Debütant;;;;;;;;;;;
disgraced;Disgraced;Déshonoré;In Ungnade Gefallener;;;;;;;;;;;
drillmaster;Drillmaster;Sergent instructeur;Zuchtmeister;;;;;;;;;;;
diplomat;Diplomat;Diplomate;Diplomat;;;;;;;;;;;
entrepreneur;Entrepreneur;;;;;;;;;;;;;
exranker;Exranker;Ancien militaire;Ex-Gefreiter;;;;;;;;;;;
expert_raider;Expert Raider;Commando expérimenté;Überfallexperte;;;;;;;;;;;
eccentric_genius;Eccentric Genius;Génie excentrique;Exzentrisches Genie;;;;;;;;;;;
elder_statesmen;Elder Statesman;;;;;;;;;;;;;
elderly;Elderly;Âgé;Älter;;;;;;;;;;;
ethnic;Ethnic;;;;;;;;;;;;;
gifted_administrator;Gifted Administrator;Administrateur doué;Begabter Administrator;;;;;;;;;;;
generals_aide;General's Aide;Aide de camp;Generalsadjutant;;;;;;;;;;;
hated;Hated;Odieux;Gehasst;;;;;;;;;;;
innovative_tactician;Innovative Tactician;Tacticien novateur;Innovativer Taktiker;;;;;;;;;;;
immoral;Immoral;Immoral;Unmoralisch;;;;;;;;;;;
introverted_philosopher;Introverted Philosopher;;;;;;;;;;;;;
incompetent;Incompetent;Incompétent;Inkompetent;;;;;;;;;;;
intellectual;Intellectual;;;;;;;;;;;;;
military_theoretician;Military Theoretician;;;;;;;;;;;;;
megalomaniac;Megalomaniac;Mégalomane;Megalomane;;;;;;;;;;;
mercenary;Mercenary;;;;;;;;;;;;;
feeble;Feeble;;;;;;;;;;;;;
harsh_disciplinarian;Harsh Disciplinarian;;;;;;;;;;;;;
fearsome;Fearsome;;;;;;;;;;;;;
independent;Independent-Minded;;;;;;;;;;;;;
bureaucrat;Bureaucrat;;;;;;;;;;;;;
member_of_elite;Member of the Elite;;;;;;;;;;;;;
natural_born_leader;Natural Born Leader;Leader naturel;Geborener Anführer;;;;;;;;;;;
nationalist;Nationalist;;;;;;;;;;;;;
old_school;Old School;Vieille école;Alte Schule;;;;;;;;;;;
poet;Poet;Poète;Poet;;;;;;;;;;;
priest;Priest;Prêtre;Priester;;;;;;;;;;;
professor;Professor;Professeur;Professor;;;;;;;;;;;
powerful_friends;Powerful Friends;Amis puissants;Mächtige Freunde;;;;;;;;;;;
pawn;Pawn;Pion;Pfand;;;;;;;;;;;
questionable_loyalties;Questionable Loyalties;;;;;;;;;;;;;
renowned_adventurer;Renowned Adventurer;;;;;;;;;;;;;
politician;Politician;Politicien;Politiker;;;;;;;;;;;
rising_star;Rising Star;Étoile montante;Aufsteigender Stern;;;;;;;;;;;
religious_fanatic;Religious Fanatic;;;;;;;;;;;;;
religious_leader;Religious Leader;;;;;;;;;;;;;
railroad_man;Railroad Man;;;;;;;;;;;;;
rags_to_riches;Rags to Riches;;;;;;;;;;;;;
son_of_hero;Hero's Son;;;;;;;;;;;;;
spoiled;Spoiled;Gâté;Verwöhnt;;;;;;;;;;;
school_of_defense;School of Defense;École de défense;Schule der Verteidigung;;;;;;;;;;;
school_of_offense;School of Offense;École d'attaque;Schule der Offensive;;;;;;;;;;;
school_of_the_bayonet;School of the Bayonet;École de la baïonnette;Schule des Bajonetts;;;;;;;;;;;
school_of_firepower;School of Firepower;École de la puissance de feu;Schule der Feuerkraft;;;;;;;;;;;
sad_sack;Sad Sack;Raté;Trauriger Sack;;;;;;;;;;;
state_ideologue;State Ideologue;;;;;;;;;;;;;
sucker;Sucker;Gogo;Trottel;;;;;;;;;;;
sycophant;Sycophant;Flagorneur;Kriecher;;;;;;;;;;;
toady;Toady;Flatteur;Schleimer;;;;;;;;;;;
turncoat;Turncoat;;;;;;;;;;;;;
university_educated;University Educated;;;;;;;;;;;;;
uncommonly_young;Uncommonly Young;Singulièrement jeune;Ungewöhnlich jung;;;;;;;;;;;
unfit;Unfit;Inapte;Ungeeignet;;;;;;;;;;;
unqualified;Unqualified;Non qualifié;Unqualifiziert;;;;;;;;;;;
unfulfilled_potential;Unfulfilled Potential;;;;;;;;;;;;;
warmonger;Warmonger;Belliciste;Kriegstreiber;;;;;;;;;;;
war_college;War College;École militaire;Militärakademie;;;;;;;;;;;
wounded_veteran;Wounded Veteran;;;;;;;;;;;;;
womanizer;Womanizer;Coureur de jupons;Schürzenjäger;;;;;;;;;;;
yesman;Yesman;Béni-oui-oui;Jasager;;;;;;;;;;;
#tech;;;;;;;;;;;;;;
#inventions;;;;;;;;;;;;;;
late_1930_army_armament;Late 1930 Armament;;;;;;;;;;;;;
late_1930_army_armament_desc;Time goes on - and so does our weapon development.;;;;;;;;;;;;;
late_1930_army_doctrine;Late 1930 Doctrines;;;;;;;;;;;;;
late_1930_army_doctrine_desc;Time goes on - and so does our doctrine development.;;;;;;;;;;;;;
late_1930_army_leadership;Late 1930 Leadership;;;;;;;;;;;;;
late_1930_army_leadership_desc;Time goes on - and so does our leadership development.;;;;;;;;;;;;;
late_1930_navy_armament;Late 1930 Armament;;;;;;;;;;;;;
late_1930_navy_armament_desc;Time goes on - and so does our weapon development.;;;;;;;;;;;;;
late_1930_navy_doctrine;Late 1930 Doctrines;;;;;;;;;;;;;
late_1930_navy_doctrine_desc;Time goes on - and so does our doctrine development.;;;;;;;;;;;;;
late_1930_navy_leadership;Late 1930 Leadership;;;;;;;;;;;;;
late_1930_navy_leadership_desc;Time goes on - and so does our leadership development.;;;;;;;;;;;;;
late_1930_navy_logistics;Late 1930 Logistics;;;;;;;;;;;;;
late_1930_navy_logistics_desc;Time goes on - and so does our logistics development.;;;;;;;;;;;;;
early_1940_army_armament;Early 1940 Armament;;;;;;;;;;;;;
early_1940_army_armament_desc;Time goes on - and so does our weapon development.;;;;;;;;;;;;;
mid_1940_army_armament;Mid 1940 Armament;;;;;;;;;;;;;
mid_1940_army_armament_desc;Time goes on - and so does our weapon development.;;;;;;;;;;;;;
late_1940_army_armament;Late 1940 Armament;;;;;;;;;;;;;
late_1940_army_armament_desc;Time goes on - and so does our weapon development.;;;;;;;;;;;;;
early_1940_army_doctrine;Early 1940 Doctrines;;;;;;;;;;;;;
early_1940_army_doctrine_desc;Time goes on - and so does our doctrine development.;;;;;;;;;;;;;
mid_1940_army_doctrine;Mid 1940 Doctrines;;;;;;;;;;;;;
mid_1940_army_doctrine_desc;Time goes on - and so does our doctrine development.;;;;;;;;;;;;;
late_1940_army_doctrine;Late 1940 Doctrines;;;;;;;;;;;;;
late_1940_army_doctrine_desc;Time goes on - and so does our doctrine development.;;;;;;;;;;;;;
early_1940_army_leadership;Early 1940 Leadership;;;;;;;;;;;;;
early_1940_army_leadership_desc;Time goes on - and so does our leadership development.;;;;;;;;;;;;;
mid_1940_army_leadership;Mid 1940 Leadership;;;;;;;;;;;;;
mid_1940_army_leadership_desc;Time goes on - and so does our leadership development.;;;;;;;;;;;;;
late_1940_army_leadership;Late 1940 Leadership;;;;;;;;;;;;;
late_1940_army_leadership_desc;Time goes on - and so does our leadership development.;;;;;;;;;;;;;
early_1940_navy_armament;Early 1940 Armament;;;;;;;;;;;;;
early_1940_navy_armament_desc;Time goes on - and so does our weapon development.;;;;;;;;;;;;;
mid_1940_navy_armament;Mid 1940 Armament;;;;;;;;;;;;;
mid_1940_navy_armament_desc;Time goes on - and so does our weapon development.;;;;;;;;;;;;;
late_1940_navy_armament;Late 1940 Armament;;;;;;;;;;;;;
late_1940_navy_armament_desc;Time goes on - and so does our weapon development.;;;;;;;;;;;;;
early_1940_navy_doctrine;Early 1940 Doctrines;;;;;;;;;;;;;
early_1940_navy_doctrine_desc;Time goes on - and so does our doctrine development.;;;;;;;;;;;;;
mid_1940_navy_doctrine;Mid 1940 Doctrines;;;;;;;;;;;;;
mid_1940_navy_doctrine_desc;Time goes on - and so does our doctrine development.;;;;;;;;;;;;;
late_1940_navy_doctrine;Late 1940 Doctrines;;;;;;;;;;;;;
late_1940_navy_doctrine_desc;Time goes on - and so does our doctrine development.;;;;;;;;;;;;;
early_1940_navy_leadership;Early 1940 Leadership;;;;;;;;;;;;;
early_1940_navy_leadership_desc;Time goes on - and so does our leadership development.;;;;;;;;;;;;;
mid_1940_navy_leadership;Mid 1940 Leadership;;;;;;;;;;;;;
mid_1940_navy_leadership_desc;Time goes on - and so does our leadership development.;;;;;;;;;;;;;
late_1940_navy_leadership;Late 1940 Leadership;;;;;;;;;;;;;
late_1940_navy_leadership_desc;Time goes on - and so does our leadership development.;;;;;;;;;;;;;
early_1940_navy_logistics;Early 1940 Logistics;;;;;;;;;;;;;
early_1940_navy_logistics_desc;Time goes on - and so does our logistics development.;;;;;;;;;;;;;
